dataset,object_id,object_category,part_id,part_category
real,20211203T174849-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T174849-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T174849-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T174849-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T175427-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T175427-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T175427-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T175427-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T175503-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T175503-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T175503-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T175503-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T180033-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T180033-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T180033-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T180033-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T180218-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T180218-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T180218-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T180218-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,drawer
real,20211203T180218-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,door
real,20211203T180517-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T180517-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T180856-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T180856-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T180856-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T180856-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,door
real,20211203T181153-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T181153-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T181153-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T181153-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T181433-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T181433-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T181913-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,Table,1,drawer
real,20211203T181933-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,1,drawer
real,20211203T182415-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,1,drawer
real,20211203T182430-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,Table,1,drawer
real,20211203T182741-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,1,drawer
real,20211203T185650-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T185650-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T185650-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T185650-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,drawer
real,20211203T185650-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,drawer
real,20211203T185650-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,6,drawer
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,7,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,8,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,9,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,10,door
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,11,drawer
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,12,drawer
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,13,drawer
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,14,drawer
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,15,drawer
real,20211203T185656-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,16,drawer
real,20211203T190033-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Dishwasher,1,door
real,20211203T190301-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T190301-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T190420-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T190420-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T190420-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T190623-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T190623-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T190623-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T190623-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T190623-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,door
real,20211203T190817-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,Oven,1,door
real,20211203T191034-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T191034-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T191034-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T191353-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T191353-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T191353-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T191359-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,Oven,1,door
real,20211203T191359-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,Oven,2,drawer
real,20211203T191626-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T191626-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T191626-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
synth,102153,TrashCan,2,lid
synth,48623,StorageFurniture,1,door
synth,48623,StorageFurniture,0,door
synth,48623,StorageFurniture,3,door
synth,48623,StorageFurniture,2,door
synth,48623,StorageFurniture,5,door
synth,48623,StorageFurniture,4,door
synth,102254,TrashCan,2,lid
synth,45963,StorageFurniture,1,door
synth,45963,StorageFurniture,0,door
synth,48797,StorageFurniture,1,door
synth,48797,StorageFurniture,0,door
synth,48797,StorageFurniture,2,door
synth,46699,StorageFurniture,1,drawer
synth,45948,StorageFurniture,1,door
synth,45948,StorageFurniture,0,door
synth,45948,StorageFurniture,3,door
synth,45948,StorageFurniture,2,door
synth,45948,StorageFurniture,5,drawer
synth,45948,StorageFurniture,4,drawer
synth,12605,Dishwasher,0,door
synth,45910,StorageFurniture,0,door
synth,20453,Table,0,drawer
synth,45961,StorageFurniture,0,door
synth,7332,Oven,3,door
synth,7332,Oven,4,door
synth,35059,StorageFurniture,0,door
synth,47669,StorageFurniture,1,door
synth,47669,StorageFurniture,0,door
synth,47669,StorageFurniture,3,door
synth,47669,StorageFurniture,2,door
synth,47669,StorageFurniture,5,door
synth,47669,StorageFurniture,4,door
synth,22692,Table,1,drawer
synth,22692,Table,0,drawer
synth,32601,Table,1,drawer
synth,32601,Table,0,drawer
synth,32601,Table,3,drawer
synth,32601,Table,2,drawer
synth,102192,TrashCan,1,lid
synth,102456,Box,0,lid
synth,48452,StorageFurniture,0,door
synth,103010,TrashCan,2,lid
synth,45790,StorageFurniture,1,drawer
synth,45790,StorageFurniture,0,door
synth,45444,StorageFurniture,1,door
synth,45444,StorageFurniture,0,door
synth,48051,StorageFurniture,1,drawer
synth,48051,StorageFurniture,3,drawer
synth,48051,StorageFurniture,2,drawer
synth,48051,StorageFurniture,5,drawer
synth,48051,StorageFurniture,4,drawer
synth,45244,StorageFurniture,0,door
synth,48490,StorageFurniture,1,door
synth,46045,StorageFurniture,1,drawer
synth,46045,StorageFurniture,0,door
synth,7119,Microwave,0,door
synth,45667,StorageFurniture,1,door
synth,46801,StorageFurniture,1,door
synth,46801,StorageFurniture,0,door
synth,12560,Dishwasher,0,door
synth,10905,Refrigerator,0,door
synth,47233,StorageFurniture,1,drawer
synth,47233,StorageFurniture,0,drawer
synth,47233,StorageFurniture,2,drawer
synth,101940,Oven,0,door
synth,12477,TrashCan,0,lid
synth,45915,StorageFurniture,1,door
synth,102154,TrashCan,2,lid
synth,46768,StorageFurniture,1,door
synth,46768,StorageFurniture,0,door
synth,45448,StorageFurniture,0,door
synth,45524,StorageFurniture,0,door
synth,25493,Table,1,drawer
synth,25493,Table,0,drawer
synth,25493,Table,2,drawer
synth,47466,StorageFurniture,10,drawer
synth,47466,StorageFurniture,1,drawer
synth,47466,StorageFurniture,3,drawer
synth,47466,StorageFurniture,2,drawer
synth,47466,StorageFurniture,5,drawer
synth,47466,StorageFurniture,4,drawer
synth,47466,StorageFurniture,7,drawer
synth,47466,StorageFurniture,6,drawer
synth,47466,StorageFurniture,9,drawer
synth,47466,StorageFurniture,8,drawer
synth,47178,StorageFurniture,1,drawer
synth,47178,StorageFurniture,0,drawer
synth,47178,StorageFurniture,2,drawer
synth,31601,Table,1,drawer
synth,31601,Table,2,drawer
synth,44853,StorageFurniture,1,drawer
synth,44853,StorageFurniture,0,drawer
synth,44853,StorageFurniture,2,drawer
synth,25913,Table,1,drawer
synth,25913,Table,0,drawer
synth,25913,Table,2,drawer
synth,100162,Box,1,lid
synth,100162,Box,0,lid
synth,100162,Box,3,lid
synth,100162,Box,2,lid
synth,12484,Dishwasher,3,door
synth,12484,Dishwasher,2,door
synth,101930,Oven,0,door
synth,45374,StorageFurniture,1,drawer
synth,45374,StorageFurniture,0,drawer
synth,45374,StorageFurniture,3,drawer
synth,45374,StorageFurniture,2,drawer
synth,45420,StorageFurniture,1,door
synth,45420,StorageFurniture,0,door
synth,48517,StorageFurniture,1,drawer
synth,48517,StorageFurniture,0,drawer
synth,48517,StorageFurniture,2,drawer
synth,47963,StorageFurniture,1,door
synth,45526,StorageFurniture,0,door
synth,102186,TrashCan,1,lid
synth,47316,StorageFurniture,0,door
synth,46130,StorageFurniture,1,drawer
synth,46130,StorageFurniture,0,drawer
synth,46130,StorageFurniture,2,drawer
synth,48740,StorageFurniture,1,drawer
synth,48740,StorageFurniture,0,drawer
synth,48740,StorageFurniture,2,drawer
synth,48859,StorageFurniture,1,door
synth,48859,StorageFurniture,0,door
synth,46700,StorageFurniture,1,door
synth,46700,StorageFurniture,0,door
synth,47613,StorageFurniture,1,door
synth,47613,StorageFurniture,0,door
synth,103013,TrashCan,0,drawer
synth,45633,StorageFurniture,1,door
synth,45166,StorageFurniture,1,door
synth,101583,Safe,14,door
synth,45387,StorageFurniture,1,door
synth,45387,StorageFurniture,0,door
synth,45387,StorageFurniture,3,door
synth,45387,StorageFurniture,2,door
synth,7366,Microwave,1,door
synth,47651,StorageFurniture,1,door
synth,100676,Box,1,lid
synth,100676,Box,0,lid
synth,100676,Box,3,lid
synth,100676,Box,2,lid
synth,45243,StorageFurniture,1,drawer
synth,45243,StorageFurniture,0,drawer
synth,45243,StorageFurniture,3,drawer
synth,45243,StorageFurniture,2,drawer
synth,10685,Refrigerator,1,door
synth,10685,Refrigerator,2,door
synth,45159,StorageFurniture,1,door
synth,45159,StorageFurniture,0,door
synth,46179,StorageFurniture,0,door
synth,20985,Table,1,drawer
synth,32174,Table,1,door
synth,32174,Table,0,drawer
synth,101564,Safe,13,door
synth,47954,StorageFurniture,1,door
synth,47954,StorageFurniture,0,door
synth,45007,StorageFurniture,1,door
synth,10036,Refrigerator,1,door
synth,47601,StorageFurniture,1,door
synth,46906,StorageFurniture,1,door
synth,7167,Microwave,0,door
synth,32354,Table,1,drawer
synth,32354,Table,0,drawer
synth,32354,Table,2,drawer
synth,45305,StorageFurniture,1,door
synth,45305,StorageFurniture,0,door
synth,46563,StorageFurniture,1,door
synth,46563,StorageFurniture,0,door
synth,48018,StorageFurniture,1,door
synth,48018,StorageFurniture,0,door
synth,48018,StorageFurniture,3,door
synth,48018,StorageFurniture,2,door
synth,10751,Refrigerator,1,door
synth,10751,Refrigerator,2,door
synth,29557,Table,0,drawer
synth,100129,Box,1,lid
synth,100129,Box,0,lid
synth,32625,Table,1,drawer
synth,32625,Table,0,drawer
synth,32625,Table,3,drawer
synth,32625,Table,2,drawer
synth,103755,Suitcase,1,lid
synth,23807,Table,1,drawer
synth,23807,Table,0,drawer
synth,23807,Table,3,drawer
synth,23807,Table,2,drawer
synth,12092,Dishwasher,0,door
synth,100174,Box,0,lid
synth,26073,Table,0,drawer
synth,102182,TrashCan,0,lid
synth,100224,Box,1,lid
synth,100224,Box,0,lid
synth,100224,Box,3,lid
synth,100224,Box,2,lid
synth,101380,TrashCan,0,door
synth,47443,StorageFurniture,3,door
synth,47443,StorageFurniture,4,door
synth,7220,Oven,1,door
synth,7220,Oven,0,door
synth,22301,Table,2,drawer
synth,44781,StorageFurniture,1,door
synth,44781,StorageFurniture,0,door
synth,44781,StorageFurniture,2,drawer
synth,46084,StorageFurniture,1,door
synth,46084,StorageFurniture,0,door
synth,46084,StorageFurniture,3,drawer
synth,46084,StorageFurniture,2,drawer
synth,47747,StorageFurniture,1,door
synth,47747,StorageFurniture,0,door
synth,46655,StorageFurniture,1,door
synth,46655,StorageFurniture,0,door
synth,46856,StorageFurniture,1,door
synth,46856,StorageFurniture,0,door
synth,46856,StorageFurniture,3,drawer
synth,46856,StorageFurniture,2,drawer
synth,7179,Oven,3,door
synth,7179,Oven,4,door
synth,11304,Refrigerator,1,door
synth,11304,Refrigerator,0,door
synth,12447,TrashCan,0,lid
synth,11178,Refrigerator,1,door
synth,11178,Refrigerator,0,door
synth,46108,StorageFurniture,1,door
synth,46108,StorageFurniture,0,door
synth,46108,StorageFurniture,3,door
synth,46108,StorageFurniture,2,door
synth,10944,Refrigerator,0,door
synth,11712,Refrigerator,1,door
synth,11712,Refrigerator,0,door
synth,12580,Dishwasher,0,door
synth,26899,Table,0,door
synth,47570,StorageFurniture,1,drawer
synth,47570,StorageFurniture,0,door
synth,33810,Table,0,door
synth,33810,Table,3,drawer
synth,33810,Table,2,drawer
synth,33810,Table,5,drawer
synth,33810,Table,4,drawer
synth,45699,StorageFurniture,1,door
synth,48413,StorageFurniture,1,door
synth,48023,StorageFurniture,1,door
synth,47529,StorageFurniture,1,drawer
synth,47529,StorageFurniture,0,door
synth,33116,Table,1,drawer
synth,33116,Table,2,drawer
synth,45759,StorageFurniture,1,door
synth,45759,StorageFurniture,0,door
synth,45759,StorageFurniture,3,drawer
synth,45759,StorageFurniture,2,door
synth,12043,Refrigerator,1,door
synth,12043,Refrigerator,2,door
synth,45146,StorageFurniture,1,door
synth,45146,StorageFurniture,0,drawer
synth,23511,Table,0,drawer
synth,45949,StorageFurniture,1,door
synth,45949,StorageFurniture,0,door
synth,45949,StorageFurniture,2,drawer
synth,102218,TrashCan,1,door
synth,102218,TrashCan,0,door
synth,26670,Table,0,drawer
synth,46199,StorageFurniture,1,door
synth,46199,StorageFurniture,0,door
synth,46199,StorageFurniture,3,drawer
synth,46199,StorageFurniture,2,drawer
synth,46199,StorageFurniture,5,drawer
synth,46199,StorageFurniture,4,drawer
synth,45168,StorageFurniture,1,door
synth,45168,StorageFurniture,0,drawer
synth,45238,StorageFurniture,1,door
synth,45238,StorageFurniture,0,door
synth,45238,StorageFurniture,3,drawer
synth,45238,StorageFurniture,2,drawer
synth,7128,Microwave,0,door
synth,102189,TrashCan,2,lid
synth,47645,Box,0,lid
synth,102209,TrashCan,2,lid
synth,12065,Dishwasher,2,door
synth,45212,StorageFurniture,0,door
synth,46616,StorageFurniture,0,door
synth,46879,StorageFurniture,1,drawer
synth,46879,StorageFurniture,0,drawer
synth,46879,StorageFurniture,2,drawer
synth,102173,TrashCan,0,lid
synth,102373,Box,1,lid
synth,102373,Box,0,lid
synth,102373,Box,3,lid
synth,102373,Box,2,lid
synth,11279,TrashCan,0,lid
synth,12552,Dishwasher,0,door
synth,32324,Table,1,drawer
synth,32324,Table,0,drawer
synth,32324,Table,2,drawer
synth,45661,StorageFurniture,1,drawer
synth,45661,StorageFurniture,0,door
synth,45661,StorageFurniture,2,drawer
synth,47711,StorageFurniture,1,drawer
synth,47711,StorageFurniture,3,drawer
synth,47711,StorageFurniture,2,drawer
synth,49025,StorageFurniture,1,door
synth,49025,StorageFurniture,0,door
synth,49025,StorageFurniture,3,door
synth,49025,StorageFurniture,2,door
synth,101613,Safe,0,door
synth,34610,Table,1,drawer
synth,34610,Table,0,drawer
synth,34610,Table,3,drawer
synth,34610,Table,2,drawer
synth,34610,Table,4,drawer
synth,44826,StorageFurniture,1,drawer
synth,44826,StorageFurniture,0,door
synth,102187,TrashCan,0,door
synth,103008,TrashCan,0,door
synth,101619,Safe,0,door
synth,48497,StorageFurniture,1,drawer
synth,48497,StorageFurniture,0,drawer
synth,48497,StorageFurniture,3,drawer
synth,48497,StorageFurniture,2,drawer
synth,48497,StorageFurniture,5,drawer
synth,48497,StorageFurniture,4,drawer
synth,48497,StorageFurniture,7,drawer
synth,48497,StorageFurniture,6,drawer
synth,22367,Table,1,drawer
synth,22367,Table,0,drawer
synth,22367,Table,3,drawer
synth,22367,Table,2,drawer
synth,22367,Table,5,drawer
synth,22367,Table,4,drawer
synth,22367,Table,7,drawer
synth,22367,Table,6,drawer
synth,12558,Dishwasher,0,door
synth,48169,StorageFurniture,1,drawer
synth,48169,StorageFurniture,0,drawer
synth,48169,StorageFurniture,3,drawer
synth,48169,StorageFurniture,2,drawer
synth,48169,StorageFurniture,5,drawer
synth,7187,Oven,1,door
synth,7187,Oven,0,door
synth,10627,Refrigerator,1,door
synth,10627,Refrigerator,2,door
synth,101623,Safe,1,door
synth,47099,StorageFurniture,1,door
synth,47099,StorageFurniture,0,door
synth,45384,StorageFurniture,0,door
synth,48271,StorageFurniture,0,door
synth,101593,Safe,0,door
synth,7349,Microwave,1,door
synth,101579,Safe,3,door
synth,46762,StorageFurniture,1,drawer
synth,46762,StorageFurniture,0,drawer
synth,46762,StorageFurniture,3,drawer
synth,46762,StorageFurniture,2,drawer
synth,46002,StorageFurniture,1,door
synth,46002,StorageFurniture,0,door
synth,46002,StorageFurniture,3,door
synth,46002,StorageFurniture,2,door
synth,29133,Table,1,drawer
synth,29133,Table,0,drawer
synth,11550,Refrigerator,1,door
synth,11550,Refrigerator,0,door
synth,103490,WashingMachine,0,lid
synth,12559,Dishwasher,0,door
synth,46380,StorageFurniture,1,drawer
synth,46380,StorageFurniture,3,drawer
synth,46380,StorageFurniture,2,drawer
synth,46380,StorageFurniture,4,drawer
synth,30663,Table,1,drawer
synth,30663,Table,0,drawer
synth,30663,Table,2,drawer
synth,45262,StorageFurniture,1,drawer
synth,45262,StorageFurniture,0,drawer
synth,45262,StorageFurniture,3,drawer
synth,45262,StorageFurniture,2,drawer
synth,26806,Table,0,drawer
synth,48479,StorageFurniture,1,door
synth,48479,StorageFurniture,0,door
synth,101971,Oven,0,lid
synth,12289,TrashCan,0,lid
synth,46641,StorageFurniture,1,drawer
synth,46641,StorageFurniture,0,drawer
synth,46641,StorageFurniture,2,drawer
synth,102160,TrashCan,2,lid
synth,102200,TrashCan,2,lid
synth,12480,Dishwasher,1,door
synth,20745,Table,1,drawer
synth,20745,Table,0,drawer
synth,20745,Table,2,drawer
synth,102244,TrashCan,1,drawer
synth,102244,TrashCan,0,lid
synth,49038,StorageFurniture,1,door
synth,49038,StorageFurniture,2,door
synth,27189,Table,0,drawer
synth,47701,StorageFurniture,1,door
synth,47701,StorageFurniture,0,door
synth,47701,StorageFurniture,3,door
synth,47701,StorageFurniture,2,door
synth,45690,StorageFurniture,0,door
synth,10373,Refrigerator,0,door
synth,19855,Table,0,drawer
synth,101908,Oven,1,door
synth,101908,Oven,0,door
synth,101908,Oven,2,door
synth,32259,Table,1,drawer
synth,32259,Table,0,drawer
synth,32259,Table,2,drawer
synth,46057,StorageFurniture,1,door
synth,12428,Dishwasher,4,door
synth,12252,Refrigerator,0,door
synth,48855,StorageFurniture,1,door
synth,48855,StorageFurniture,0,drawer
synth,48855,StorageFurniture,2,door
synth,102316,Safe,0,door
synth,47089,StorageFurniture,1,drawer
synth,47089,StorageFurniture,0,drawer
synth,47089,StorageFurniture,3,drawer
synth,47089,StorageFurniture,2,drawer
synth,46598,StorageFurniture,1,door
synth,46598,StorageFurniture,0,door
synth,46598,StorageFurniture,3,drawer
synth,46598,StorageFurniture,2,drawer
synth,45001,StorageFurniture,1,door
synth,45001,StorageFurniture,0,door
synth,48013,StorageFurniture,1,door
synth,48013,StorageFurniture,0,door
synth,44962,StorageFurniture,1,drawer
synth,44962,StorageFurniture,0,drawer
synth,44962,StorageFurniture,2,drawer
synth,22339,Table,0,drawer
synth,102259,TrashCan,2,lid
synth,10586,Refrigerator,1,door
synth,10586,Refrigerator,2,door
synth,46981,StorageFurniture,1,door
synth,46981,StorageFurniture,0,door
synth,46981,StorageFurniture,2,drawer
synth,102318,Safe,0,door
synth,45670,StorageFurniture,1,door
synth,45670,StorageFurniture,0,door
synth,47577,StorageFurniture,1,door
synth,47577,StorageFurniture,0,door
synth,47578,StorageFurniture,1,drawer
synth,47578,StorageFurniture,0,drawer
synth,47578,StorageFurniture,3,drawer
synth,47578,StorageFurniture,2,drawer
synth,100189,Box,0,lid
synth,46859,StorageFurniture,1,drawer
synth,46859,StorageFurniture,0,door
synth,49132,StorageFurniture,1,door
synth,49132,StorageFurniture,0,door
synth,12561,Dishwasher,0,door
synth,45203,StorageFurniture,0,door
synth,46437,StorageFurniture,1,door
synth,46437,StorageFurniture,0,door
synth,45623,StorageFurniture,0,door
synth,11211,Refrigerator,0,door
synth,46944,StorageFurniture,0,door
synth,12553,Dishwasher,0,door
synth,48253,StorageFurniture,1,drawer
synth,48253,StorageFurniture,0,drawer
synth,48253,StorageFurniture,2,drawer
synth,101363,Safe,0,door
synth,46480,StorageFurniture,1,door
synth,46480,StorageFurniture,0,door
synth,31249,Table,1,drawer
synth,31249,Table,0,drawer
synth,31249,Table,3,door
synth,31249,Table,4,door
synth,48686,StorageFurniture,0,door
synth,103012,TrashCan,2,lid
synth,48177,StorageFurniture,1,door
synth,48177,StorageFurniture,0,door
synth,100141,Box,0,lid
synth,102181,TrashCan,1,lid
synth,10849,Refrigerator,0,door
synth,26525,Table,0,drawer
synth,12597,Dishwasher,0,door
synth,34617,Table,1,drawer
synth,34617,Table,2,drawer
synth,46462,StorageFurniture,1,drawer
synth,46462,StorageFurniture,0,drawer
synth,46462,StorageFurniture,2,drawer
synth,47290,StorageFurniture,1,door
synth,47290,StorageFurniture,0,door
synth,47290,StorageFurniture,3,door
synth,47290,StorageFurniture,2,door
synth,47290,StorageFurniture,5,door
synth,47290,StorageFurniture,4,door
synth,45332,StorageFurniture,1,door
synth,45332,StorageFurniture,0,door
synth,45332,StorageFurniture,3,drawer
synth,45332,StorageFurniture,2,drawer
synth,45689,StorageFurniture,1,drawer
synth,45689,StorageFurniture,0,door
synth,46120,StorageFurniture,1,door
synth,46120,StorageFurniture,0,door
synth,46120,StorageFurniture,3,drawer
synth,46120,StorageFurniture,2,drawer
synth,46037,StorageFurniture,1,door
synth,46037,StorageFurniture,0,door
synth,11361,TrashCan,0,lid
synth,12606,Dishwasher,1,door
synth,49133,StorageFurniture,1,door
synth,49133,StorageFurniture,0,door
synth,48492,Box,2,lid
synth,11818,TrashCan,0,lid
synth,48356,StorageFurniture,1,door
synth,48356,StorageFurniture,0,door
synth,48356,StorageFurniture,3,door
synth,48356,StorageFurniture,2,door
synth,45841,StorageFurniture,1,drawer
synth,45841,StorageFurniture,3,drawer
synth,45841,StorageFurniture,2,drawer
synth,45164,StorageFurniture,0,door
synth,45419,StorageFurniture,1,door
synth,46966,StorageFurniture,0,door
synth,45130,StorageFurniture,0,door
synth,47024,StorageFurniture,1,drawer
synth,47024,StorageFurniture,0,door
synth,7265,Microwave,0,door
synth,102256,TrashCan,2,lid
synth,47254,StorageFurniture,1,drawer
synth,47254,StorageFurniture,0,door
synth,48878,StorageFurniture,1,door
synth,48878,StorageFurniture,0,drawer
synth,101931,Oven,0,door
synth,12563,Dishwasher,0,door
synth,45132,StorageFurniture,1,drawer
synth,45132,StorageFurniture,0,drawer
synth,45132,StorageFurniture,2,drawer
synth,101808,Oven,1,door
synth,101808,Oven,0,door
synth,45749,StorageFurniture,1,door
synth,45749,StorageFurniture,0,door
synth,45749,StorageFurniture,3,door
synth,45749,StorageFurniture,2,door
synth,103647,TrashCan,1,lid
synth,46440,StorageFurniture,1,drawer
synth,46440,StorageFurniture,0,drawer
synth,46440,StorageFurniture,2,drawer
synth,10584,TrashCan,0,lid
synth,46277,StorageFurniture,1,door
synth,46277,StorageFurniture,0,door
synth,45443,StorageFurniture,1,door
synth,45621,StorageFurniture,0,door
synth,45636,StorageFurniture,1,door
synth,45636,StorageFurniture,0,door
synth,45636,StorageFurniture,3,drawer
synth,45636,StorageFurniture,2,drawer
synth,47235,StorageFurniture,1,drawer
synth,47235,StorageFurniture,0,drawer
